"","ID","YEAR","Volume","Lote","Operacion","Unidad","EL.","Investigator","Fecha","Class","Category","Genus","Species","Name","CF","R_El","R_info","Side","Completeness..0.frag..1.complete.","R_Portion","Fragmentation","NISP","MNE","Estimate.AGE","Fusion.wear","Proximal","Shaft","Distal","Taphonomy","Photographed","Bird.to.confirm.ID","Additional.analysis","Quality.of.heat.fire.exposure","X..Charred","X..Heat.exposed","Carnivore","Rodent","Worked","Butchery","Weathering","Other","Calcined","Measurements","Location.of.measurement","Portion","Element.info","Comments","R_El.Portion.Element.info.Comments","New_El"
"72",929,2017,NA,589,"18","M26","","AH","27_VI_14","Mammal","General","small","","small mammal","#N/A","Thoracic","","","1","","",1,NA,"1- young(not grown up at all)","","UF- Unfused","Pr - present","UF- Unfused","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","Thoracic///","Thoracic"
"73",930,2017,NA,599,"18","I22","","DHS","27_VI_14","Mammal","Artiodactyla","Mazama","sp.","Brocket deer","#N/A","Ph3","","LL/RM","1","","",1,NA,"0- not determinable","","FU- Fused","Pr - present","FU- Fused","","?","",NA,"",0,"","",NA,"","","","",NA,"22.5x13.9x8.1","L (palmer/planter) x Height(proximal) x Width","","","","Ph3///","Phalanx3"
"74",931,2017,NA,599,"18","I22","","DHS","27_VI_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","Mt","","L","0.2","3-Proximal and shaft","",1,NA,"0- not determinable","","FU- Fused","","ND","","","",NA,"",0,"","",NA,"","","2","concretions",NA,"24.8x26","WxD (prox)","3-Proximal and shaft","","","Mt/3-Proximal and shaft//","Metatarsal"
"75",932,2017,NA,599,"18","I22","","DHS","27_VI_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Humerus","","R","0","1-Proximal epiphysis","2",1,NA,"0- not determinable","","ND","","ND","","","",NA,"",0,"","",NA,"","","","",NA,"","","1-Proximal epiphysis","greater tubercle fragment","fragment of greater tubercle, potentially unfused","Humerus/1-Proximal epiphysis/greater tubercle fragment/fragment of greater tubercle, potentially unfused","Humerus"
"76",933,2017,NA,599,"18","I22","","DHS","27_VI_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Cranium","Frags","","0","8- pieces grouped together ","2",2,NA,"0- not determinable","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","Frags","","Cranium/8- pieces grouped together /Frags/","Cranium"
"77",934,2017,NA,599,"18","I22","","DHS","27_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog (lg)","#N/A","Humerus","-","R","0.6","4-Distal and shaft","2",1,NA,"","","ND","Pr - present","FU- Fused","","Phone 28_VIII_17","",NA,"",0,"","",NA,"","","1","",NA,"32.1, 25.8, 24.6, 21.9","W(epicondyle-epi), w troch+capi), D (medial), D (lateral)","4-Distal and shaft","distal","large dog, potentially hybrid or possibly modern. ","Humerus/4-Distal and shaft/distal/large dog, potentially hybrid or possibly modern. ","Humerus"
"78",935,2017,NA,599,"18","I22","","DHS","27_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Cervical","3","","1","6- whole lenght/size but still broken","4-Modern",1,NA,"1- young(not grown up at all)","","UF- Unfused","Pr - present","UF- Unfused","","","",NA,"",0,"","",NA,"","","","",NA,"","","6- whole lenght/size but still broken","3","Not as large as other dog in this bag, two individual","Cervical/6- whole lenght/size but still broken/3/Not as large as other dog in this bag, two individual","Cervical"
"79",936,2017,NA,599,"18","I22","","DHS","27_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Mc","II","L","1","6- whole lenght/size but still broken","1",1,NA,"","","FU- Fused","Pr - present","FU- Fused","","","",NA,"",0,"","",NA,"","","","",NA,"43.1","L","6- whole lenght/size but still broken","II","","Mc/6- whole lenght/size but still broken/II/","Metacarpal"
"80",937,2017,NA,599,"18","I22","","DHS","27_VI_14","Mammal","General","large","","large mammal","#N/A","Needle","Needle","","0.6","8- pieces grouped together ","",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","Needle","Two needles, one distal, one proximal with eye intact","Needle/8- pieces grouped together /Needle/Two needles, one distal, one proximal with eye intact","Tool"
"81",938,2017,NA,599,"18","I22","","DHS","27_VI_14","Mammal","General","medium","","medium mammal","#N/A","Rib","","R","","8- pieces grouped together ","1",2,2,"One young","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","head","two ribs, one 60% complete, the other just head frag, one young","Rib/8- pieces grouped together /head/two ribs, one 60% complete, the other just head frag, one young","Ribs"
"82",939,2017,NA,599,"18","I22","","DHS","27_VI_14","Mammal","General","medium","","medium mammal","#N/A","Rib","-","","0.2","4-Distal and shaft","2",1,NA,"10-young(porous)","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","4-Distal and shaft","sternal","","Rib/4-Distal and shaft/sternal/","Ribs"
"83",940,2017,NA,599,"18","I22","","DHS","27_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Vert ND","Frags","","0","8- pieces grouped together ","5",5,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","frag","","Vert ND/8- pieces grouped together /frag/","Vert ND"
"84",941,2017,NA,599,"18","I22","","DHS","27_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Vert ND","","","0","Posterior","",1,NA,"1- young(not grown up at all)","","ND","ND","UF- Unfused","","","",NA,"",0,"","",NA,"","","","",NA,"","","Posterior","epiphysis","","Vert ND/Posterior/epiphysis/","Vert ND"
"85",942,2017,NA,599,"18","I22","","DHS","27_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Chisel/spatula","Chisel/spatula","","0.2","4-Distal and shaft","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","4-Distal and shaft","Chisel/spatula","looks like a cross between small spatula and a chisel, broken bevel. ","Chisel/spatula/4-Distal and shaft/Chisel/spatula/looks like a cross between small spatula and a chisel, broken bevel. ","Tool"
"86",943,2017,NA,599,"18","I22","","DHS","27_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","8- pieces grouped together ","5",5,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","frag","","shaft/8- pieces grouped together /frag/","Shaft frags"
"87",944,2017,NA,599,"18","I22","","DHS","27_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","ND","Frags","","0","8- pieces grouped together ","5",17,NA,"","","","","","","","",NA,"*",2,"","",NA,"","","","",NA,"","","8- pieces grouped together ","frag","one charred complete, one burned","ND/8- pieces grouped together /frag/one charred complete, one burned","ND frags"
"88",945,2017,NA,599,"18","I22","","DHS","27_VI_14","Bird","Galliformes","Colinus","virginianus","Northern bobwhite","#N/A","Sternum","","","0.8","3-Proximal and shaft","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","3-Proximal and shaft","","","Sternum/3-Proximal and shaft//","Sternum"
"89",946,2017,NA,599,"18","I22","","DHS","27_VI_14","Bird","Galliformes","Colinus","virginianus","Northern bobwhite","#N/A","Pelvis Acetabulum","-","R","0.3","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","Acetabulum","","Pelvis Acetabulum//Acetabulum/","Pelvis Acetabulum"
"90",947,2017,NA,599,"18","I22","","DHS","27_VI_14","Bird","Galliformes","Colinus","virginianus","Northern bobwhite","#N/A","Pelvis Acetabulum","-","L","0.2","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","Acetabulum","","Pelvis Acetabulum//Acetabulum/","Pelvis Acetabulum"
"91",948,2017,NA,599,"18","I22","","DHS","27_VI_14","Bird","Galliformes","Meleagris","gallopavo","Guajolote","#N/A","Vert ND","","","1","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","Vert ND///","Vert ND"
"92",949,2017,NA,599,"18","I22","","DHS","27_VI_14","Bird","Passeriformes","cf. Hirundinidae","","cf. Swallow","cf. Hirundinidae","Coracoid","","L","1","","",1,NA,"","","","","","","Phone 28_VIII_17","Y",NA,"",0,"","",NA,"","","","",NA,"29.7","L (base flat)","","","","Coracoid///","Coracoid"
"93",950,2017,NA,599,"18","I22","","DHS","27_VI_14","Bird","General","","","Bird","#N/A","Ph ND","","","1","","",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"25.4","L (complete one)","","","could be Ph1 and Ph2 of same individual, one complete, one just missing proximal end","Ph ND///could be Ph1 and Ph2 of same individual, one complete, one just missing proximal end","Phalanx ND"
"94",951,2017,NA,580,"18","I20","","GMB","25_VI_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","Humerus","","R","1","6- whole lenght/size but still broken","",1,NA,"9- adult","","","","","","NEED","",NA,"",0,"?","",NA,"","","","",NA,"90.5x13.0","L xW(distal, looks complete/almost complete size)","6- whole lenght/size but still broken","","","Humerus/6- whole lenght/size but still broken//","Humerus"
"95",952,2017,NA,580,"18","I20","","GMB","25_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Mc","V","L","0.8","3-Proximal and shaft","",1,NA,"1- young(not grown up at all)","","FU- Fused","Pr - present","UF- Unfused","","","",NA,"",0,"","",NA,"","","","",NA,"36.5x8.6x6.9","L (unfused distal)x WxD(Proximal)","3-Proximal and shaft","V","just missing distal epiphysis","Mc/3-Proximal and shaft/V/just missing distal epiphysis","Metacarpal"
"96",953,2017,NA,580,"18","I20","","GMB","25_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Tth up","P4","L","0.2","","?",1,NA,"","ND","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","P4","half a large cusp, no roots","Tth up//P4/half a large cusp, no roots","Tth Up"
"97",954,2017,NA,580,"18","I20","","GMB","25_VI_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","Sacrum","1","","0.2","3-Proximal and shaft","4-Modern",1,NA,"1- young(not grown up at all)","","UF- Unfused","Pr - present","UF- Unfused","","","",NA,"",0,"","",NA,"","","","",NA,"30.6x21.9","W (cranial body articular surface, unfused) x H (S1 at intact section offcenter)","3-Proximal and shaft","S1","highly fragmented unfused S1","Sacrum/3-Proximal and shaft/S1/highly fragmented unfused S1","Sacrum"
"98",955,2017,NA,580,"18","I20","","GMB","25_VI_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Cranium","Zygomatic","R","0","","2",1,NA,"ND","","ND","","","","","Y",NA,"",0,"","",NA,"","","","",NA,"","","","Zygomatic","most of zygomatic, missing temporal process","Cranium//Zygomatic/most of zygomatic, missing temporal process","Cranium"
"99",956,2017,NA,580,"18","I20","","GMB","25_VI_14","Mammal","General","large","","large mammal","#N/A","rib","Frags","","0","5-Shaft only","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","frag","","rib/5-Shaft only/frag/","Ribs"
"100",957,2017,NA,580,"18","I20","","GMB","25_VI_14","Mammal","General","medium","","medium mammal","#N/A","rib","Frags","","0.4","8- pieces grouped together ","2",2,NA,"1- young(not grown up at all)","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","frag","could be same bone, likely dog","rib/8- pieces grouped together /frag/could be same bone, likely dog","Ribs"
"101",958,2017,NA,580,"18","I20","","GMB","25_VI_14","Mammal","General","medium","","medium mammal","#N/A","shaft","Frags","","0.1","5-Shaft only","3",1,NA,"","","","","","","","",NA,"9- slightly burnt",1,"","",NA,"","","","",NA,"","","5-Shaft only","frag","likely metapodial or similar","shaft/5-Shaft only/frag/likely metapodial or similar","Shaft frags"
"102",959,2017,NA,580,"18","I20","","GMB","25_VI_14","Mammal","General","","","mammal","#N/A","frag","","","0","","4",1,NA,"?","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","Highly porous spongy bone, large pores likely vert. oestoporoposus? Or new cartilagenous growth ","frag///Highly porous spongy bone, large pores likely vert. oestoporoposus? Or new cartilagenous growth ","ND frags"
"103",960,2017,NA,580,"18","I20","","GMB","25_VI_14","Mammal","General","","","mammal","#N/A","frag","","","0","8- pieces grouped together ","5",4,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","","one with large holes (not like above) maybe part of cranium or bird? Weird texture","frag/8- pieces grouped together //one with large holes (not like above) maybe part of cranium or bird? Weird texture","ND frags"
"104",961,2017,NA,580,"18","I20","","GMB","25_VI_14","Mammal","Human","","","Human","#N/A","","","","0","","",7,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"105",962,2017,NA,580,"18","I20","","GMB","25_VI_14","Reptile","Testudine","Trachemys","sp.","Slider turtle","#N/A","scute","Costal scute","","0","","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","costal","half a scute","scute//costal/half a scute","ND frags?"
"106",963,2017,NA,598,"18","J22","","DHS","27_VI_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","Mand/Tth","Multiple","L","0.2","","2",1,NA,"9- adult","e","","","","","","",NA,"",0,"","",NA,"","","","heavy root etching",NA,"14x8.2x8, 17x8x8","M2-LxWx H (labial), M3 same","","M2, M3. body frag","body fragment with M2 and M3 present, small portion of ramus present, heavily root etched towards ramus","Mand/Tth//M2, M3. body frag/body fragment with M2 and M3 present, small portion of ramus present, heavily root etched towards ramus","Humerus"
"107",964,2017,NA,598,"18","J22","","DHS","27_VI_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Ph","2?","","0.1","3-Proximal and shaft","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","3-Proximal and shaft","Likely 2","small fragment of proximal articular surface and part of shaft","Ph/3-Proximal and shaft/Likely 2/small fragment of proximal articular surface and part of shaft","Phalanx ND"
"108",965,2017,NA,598,"18","J22","","DHS","27_VI_14","Mammal","General","large","","large mammal","#N/A","shaft","Frags","","0","sliver","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"109",966,2017,NA,598,"18","J22","","DHS","27_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"110",967,2017,NA,581,"18","I21","","DMC","25_VI_14","Mammal","Rodentia","Cratogeomys","fumosus thylorhinus","Smokey pocket gopher","#N/A","Tth up","I1","R","0.7","3-Proximal and shaft","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"4.9","W","3-Proximal and shaft","I1","","Tth up/3-Proximal and shaft/I1/","Tth Up"
"111",968,2017,NA,581,"18","I21","","DMC","25_VI_14","Mammal","Leporidae","Sylvilagus","cunicularius","Mexican cottontail","#N/A","Mt","II","L","1","","",1,NA,"","","FU","PR","FU","","","",NA,"",0,"","",NA,"","","","",NA,"34.8x5.9x4.4","LxW(widest proximal)xW(widest proximal)","","II","","Mt//II/","Metatarsal"
"112",969,2017,NA,581,"18","I21","","DMC","25_VI_14","Mammal","Leporidae","Leporidae","","Rabbit/hare","#N/A","Tth","","","0","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","ND","","Tth//ND/","Tth ND"
"113",970,2017,NA,581,"18","I21","","DMC","25_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Mc","III","R","0.9","3-Proximal and shaft","",1,NA,"1- young(not grown up at all)","","FU","PR","UF","","","",NA,"",0,"","",NA,"","","","",NA,"46.6x6.36x8.2","L(unfused distal), WxD (proximal)","3-Proximal and shaft","III","","Mc/3-Proximal and shaft/III/","Metacarpal"
"114",971,2017,NA,581,"18","I21","","DMC","25_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Tth lw","M1","L","0.5","4-Distal and shaft","?",1,NA,"","lt","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","4-Distal and shaft","M1","","Tth lw/4-Distal and shaft/M1/","Tth Low"
"115",972,2017,NA,581,"18","I21","","DMC","25_VI_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Cranium","Frags","?","0","8- pieces grouped together ","5",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","Frags","One piece of likely deer lacrimal, one fragment of likely frontal or parietal","Cranium/8- pieces grouped together /Frags/One piece of likely deer lacrimal, one fragment of likely frontal or parietal","Cranium"
"116",973,2017,NA,581,"18","I21","","DMC","25_VI_14","Mammal","General","medium","","medium mammal","#N/A","Thoracic","","","0.1","","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","spineous process","","Thoracic//spineous process/","Thoracic"
"117",974,2017,NA,581,"18","I21","","DMC","25_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","","1",1,NA,"","","","","","","","",NA,"",0,"","",NA,"1","","","",NA,"","","","frag","two transverse cuts across shaft, more like tool manufacture than butchery","shaft//frag/two transverse cuts across shaft, more like tool manufacture than butchery","Shaft frags"
