"","ID","YEAR","Volume","Lote","Operacion","Unidad","EL.","Investigator","Fecha","Class","Category","Genus","Species","Name","CF","R_El","R_info","Side","Completeness..0.frag..1.complete.","R_portion","Fragmentation","NISP","MNE","Estimate.AGE","Fusion.wear","Proximal","Shaft","Distal","Taphonomy","Photographed","Bird.to.confirm.ID","Additional.analysis","Quality.of.heat.fire.exposure","X..Charred","X..Heat.exposed","Carnivore","Rodent","Worked","Butchery","Weathering","Other","Calcined","Measurements","Location.of.measurement","Portion","Comments","R_El.R_info.Portion.Comments","New_El"
"294",294,"2016",0.24,"442","SOTD","P51","","GMB","7_VI_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","femur","","L","0.1","1-Proximal epiphysis",NA,1,NA,NA,"Y",NA,NA,NA,"sawn edge and horitonal butchery/scrape marks marks on anterior proximal shaft. ","PHOTO","","",NA,NA,NA,NA,NA,1,1,NA,"",NA,"","","proximal","missing part of greater trochanter, sawn extent not known as shaft is freshly ony leaving it partially visible on the anterior medial parrt of shaft edge. Head width22.94","femur//proximal/missing part of greater trochanter, sawn extent not known as shaft is freshly ony leaving it partially visible on the anterior medial parrt of shaft edge. Head width22.94","Femur"
"295",295,"2016",0.24,"442","SOTD","P51","","GMB","7_VI_14","Mammal","Leporidae","Sylvilagus","cunicularius","Mexican cottontail","#N/A","ulna","","R","0.5","3-Proximal and shaft",NA,1,NA,NA,"Y",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","Medial shaft and partial proximal articulation","","ulna//Medial shaft and partial proximal articulation/","Ulna"
"296",296,"2016",0.24,"442","SOTD","P51","","GMB","7_VI_14","Mammal","Leporidae","Sylvilagus","audobonii","Desert cottontail","#N/A","radius","","L","0.8","4-Distal and shaft",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","4-Distal and shaft","","radius//4-Distal and shaft/","Radius"
"297",297,"2016",0.24,"442","SOTD","P51","","GMB","7_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","mandible","","R","0.4","5-Shaft only",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","sockets for P4, M1 and half of M2","Sockets for adult dentition","mandible//sockets for P4, M1 and half of M2/Sockets for adult dentition","Mandible"
"298",298,"2016",0.24,"442","SOTD","P51","","GMB","7_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","cranial","Premaxilla","L","0.8","",NA,1,NA,NA,"M",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","crowns in formation for I3 and I2, 3-4 months old","cranial/Premaxilla//crowns in formation for I3 and I2, 3-4 months old","Cranium"
"299",299,"2016",0.24,"442","SOTD","P51","","GMB","7_VI_14","Reptile","Testudine","","","Turtle","#N/A","plastron","Hyoplastron","L","0","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","hyoplastron","two adjoining fragments","plastron/Hyoplastron/hyoplastron/two adjoining fragments","Plastron"
"300",300,"2016",0.24,"442","SOTD","P51","","GMB","7_VI_14","Mammal","General","","","mammal","#N/A","unknown","","","0","8- pieces grouped together ",NA,26,NA,NA,"",NA,NA,NA,"See notes","","","",NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,"","","","many moderately weathered fragments","unknown///many moderately weathered fragments","ND frags"
"301",301,"2016",0.24,"442","SOTD","P51","","GMB","7_VI_14","Mammal","Human","","","Human","#N/A","","","","0","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","///",NA
"302",302,"2016",0.22,"490","18","M24","","DHS","13_VI_14","Mammal","Human","","","Human","#N/A","","","","0","8- pieces grouped together ",NA,4,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","four large fragments human only","///four large fragments human only",NA
"303",303,"2016",0.25,"496","18","L25","","DHS","14_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Tth Up","M1","L","1","",NA,1,NA,NA,"",NA,NA,NA,"","","","M1(alt x anch x a.p.): 8.72 x 14.52 x 11.8; falls within range of dogs",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","not very worn","Tth Up/M1//not very worn","Tth Up"
"304",304,"2016",0.25,"496","18","L25","","DHS","14_VI_14","Bird","Galliformes","Odontophoridae","cf. Dendrortyx macroura","cf. Long tailed wood patridge","cf. Dendrortyx macroura","scapula","","R","0.9","3-Proximal and shaft",NA,1,NA,NA,"Y",NA,NA,NA,"","233-4","CHECK","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","proximal","very similar to colinus virginus but substantially larger. Incomplete length 59.9 cf bobwhite length ca. 21mm. Probably dendrortyx macroura, largest quail in americas.","scapula//proximal/very similar to colinus virginus but substantially larger. Incomplete length 59.9 cf bobwhite length ca. 21mm. Probably dendrortyx macroura, largest quail in americas.","Scapula"
"305",305,"2016",0.25,"496","18","L25","","DHS","14_VI_14","Bird","Galliformes","Meleagris","gallopavo","Guajolote","#N/A","Ph1","Posterior, I","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"cut marks","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","horizontal cutmarks across anterior surface","Ph1/Posterior, I//horizontal cutmarks across anterior surface","Phalanx1"
"306",306,"2016",0.25,"496","18","L25","","DHS","14_VI_14","Mammal","General","","","mammal","#N/A","unknown","","","0","8- pieces grouped together ",NA,5,NA,NA,"",NA,NA,NA,"see note","","","",NA,NA,1,NA,NA,NA,NA,NA,"",NA,"","","","one part of longbone partially exposed to heat","unknown///one part of longbone partially exposed to heat","ND frags"
"307",307,"2016",0.2504,"419","18","J21","EL 17","LH","3_VI_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","vertebra","","","0.9","",NA,1,NA,NA,"N",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","EL 17, MNE=1, two refitting parts","vertebra///EL 17, MNE=1, two refitting parts","Vert ND"
"308",308,"2016",0.2504,"419","18","J21","EL 17","LH","3_VI_14","Mammal","Rodentia","Cratogeomys","fumosus thylorhinus","Smokey pocket gopher","#N/A","radius","","","1","7- whole and unbroken",NA,1,NA,NA,"Y",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","EL 17, MNE=1","radius///EL 17, MNE=1","Radius"
"309",309,"2016",0.2504,"419","18","J21","EL 17","LH","3_VI_14","Mammal","General","small","","small mammal","#N/A","Thoracic","","","0.9","",NA,1,NA,NA,"Y",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","EL 17, not leporidae","Thoracic///EL 17, not leporidae","Thoracic"
"310",310,"2016",0.2504,"419","18","J21","EL 17","LH","3_VI_14","Mammal","Human","","","Human","#N/A","","","","0","8- pieces grouped together ",NA,8,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","EL 17","///EL 17",NA
"311",311,"2016",0.2504,"419","18","J21","EL 17","LH","3_VI_14","Mammal","General","","","mammal","#N/A","unknown","","","0","8- pieces grouped together ",NA,3,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","EL 17","unknown///EL 17","ND frags"
"312",312,"2016",0.2504,"419","18","J21","EL 17","LH","3_VI_14","Bird","Galliformes","Colinus","virginianus","Northern bobwhite","#N/A","coracoid","","L","0.5","4-Distal and shaft",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","4-Distal and shaft","EL 17","coracoid//4-Distal and shaft/EL 17","Coracoid"
"313",313,"2016",0.48,"449","SOTD","P50","","GMB","9_VI_14","Mammal","General","","","mammal","#N/A","unknown","","","0","8- pieces grouped together ",NA,12,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","2 pieces may be antler but cant be sure","unknown///2 pieces may be antler but cant be sure","ND frags"
"314",314,"2016",0.09,"499","18","L24","","DHS","14_VI_14","Bird","Galliformes","Meleagris","gallopavo","Guajolote","#N/A","radius","","L","0.2","3-Proximal and shaft",NA,1,NA,NA,"",NA,NA,NA,"charred","","","",NA,1,NA,NA,NA,NA,NA,NA,"",NA,"","","proximal","","radius//proximal/","Radius"
"315",315,"2016",0.09,"499","18","L24","","DHS","14_VI_14","Bird","General","large","","large bird","#N/A","tibiotarsus","","","0","5-Shaft only",NA,1,NA,NA,"",NA,NA,NA,"calcined","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",1,"","","shaft and distal fibula crest","","tibiotarsus//shaft and distal fibula crest/","Tibiotarsus"
"316",316,"2016",0.09,"499","18","L24","","DHS","14_VI_14","Bird","General","","","Bird","#N/A","other","Ossified tendon","","0","",NA,1,NA,NA,"",NA,NA,NA,"Possibly heat exposed","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","thinner portion","likely guajolote due to size","other/Ossified tendon/thinner portion/likely guajolote due to size","Other"
"317",317,"2016",0.09,"499","18","L24","","DHS","14_VI_14","Bird","General","","","Bird","#N/A","unknown","","","0","",NA,1,NA,NA,"",NA,NA,NA,"charred","","","",NA,1,NA,NA,NA,1,NA,NA,"",NA,"","","shaft","","unknown//shaft/","ND frags"
"318",318,"2016",0.09,"499","18","L24","","DHS","14_VI_14","Mammal","General","","","mammal","#N/A","unknown","","","0","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","unknown///","ND frags"
"319",319,"2016",0.53,"412","18","M23","","LH","2_VI_14","Mammal","General","","","mammal","#N/A","unknown","","","0","8- pieces grouped together ",NA,8,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","unknown///","ND frags"
"320",320,"2016",0.88,"451","SOTD","P50","","GMB","9_VI_14","Mammal","General","medium","","medium mammal","#N/A","rib","","","0","5-Shaft only",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","shaft","fit together","rib//shaft/fit together","Ribs"
"321",321,"2016",0.88,"451","SOTD","P50","","GMB","9_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Ph1","III OR IV","","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","","","Length 21.64; Prox (wxh) 6.83x5.63; Distal (wxh) 5.76x4.17",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","Ph1/III OR IV//","Phalanx1"
"322",322,"2016",0.88,"451","SOTD","P50","","GMB","9_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","unknown","","","0","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","looks most similar to a part of pelvis of perro but not quite right.","unknown///looks most similar to a part of pelvis of perro but not quite right.","ND frags"
"323",323,"2016",0.88,"451","SOTD","P50","","GMB","9_VI_14","Mammal","General","","","mammal","#N/A","Tool","Needle","","0","5-Shaft only",NA,1,NA,NA,"",NA,NA,NA,"needle","","","",NA,NA,NA,NA,NA,1,NA,NA,"",NA,"","","shaft","shaft of needle, no point or eye present, one end round, the other is flattened","Tool/Needle/shaft/shaft of needle, no point or eye present, one end round, the other is flattened","Tool"
"324",324,"2016",0.88,"451","SOTD","P50","","GMB","9_VI_14","Mammal","General","","","mammal","#N/A","unknown","","","0","8- pieces grouped together ",NA,5,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","unknown///","ND frags"
"325",325,"2016",0.88,"451","SOTD","P50","","GMB","9_VI_14","Bird","General","large","","large bird","#N/A","humerus","","L","0.7","5-Shaft only",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","shaft","","humerus//shaft/","Humerus"
"326",326,"2016",0.1696,"420","18","J21","","LH","3_VI_14","Mammal","Human","","","Human","#N/A","","","","0","8- pieces grouped together ",NA,2,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","appears to be two fragments of human neonate","///appears to be two fragments of human neonate",NA
"327",327,"2016",0.001,"497","18","M25","","DHS","14_VI_14","Bird","Galliformes","Colinus","virginianus","Northern bobwhite","#N/A","tarsometatarsus","","R","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"heat exposure?","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","possibly exposed to heat","tarsometatarsus///possibly exposed to heat","Tarsometatarsus"
"328",328,"2016",0.001,"497","18","M25","","DHS","14_VI_14","Mammal","Leporidae","Lepus","sp.","Hare","#N/A","Ilium","","L","0.1","",NA,1,NA,NA,"N",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","tip of illium","joven","Ilium//tip of illium/joven","Ilium"
"329",329,"2016",0.001,"497","18","M25","","DHS","14_VI_14","Mammal","General","","","mammal","#N/A","unknown","","","0","8- pieces grouped together ",NA,4,NA,NA,"",NA,NA,NA,"2 heat exposre","","","",NA,NA,2,NA,NA,NA,NA,NA,"",NA,"","","","","unknown///","ND frags"
"330",330,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Mammal","Leporidae","Lepus","sp.","Hare","#N/A","scapula","","R","0.3","4-Distal and shaft",NA,2,NA,NA,"Y",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","head/neck (distal) and a fragment of dorsal border","two non refitting fragments of hare scapula","scapula//head/neck (distal) and a fragment of dorsal border/two non refitting fragments of hare scapula","Scapula"
"331",331,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Mammal","Leporidae","Leporidae","","Rabbit/hare","#N/A","rib","","","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"heat exposure?","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","one of the last ribs","rib///one of the last ribs","Ribs"
"332",332,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Mammal","Rodentia","Cratogeomys","fumosus thylorhinus","Smokey pocket gopher","#N/A","humerus","","R","0.2","4-Distal and shaft",NA,1,NA,NA,"",NA,NA,NA,"heat exposure?","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","4-Distal and shaft","","humerus//4-Distal and shaft/","Humerus"
"333",333,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Mammal","General","large","","large mammal","#N/A","other","Ossified costal cartilage","","0","",NA,1,NA,NA,"see notes",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","very straight and not too porous so probably venado, check to see at what age this occurs","other/Ossified costal cartilage//very straight and not too porous so probably venado, check to see at what age this occurs","Other"
"334",334,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","vertebra","","","1","",NA,1,NA,NA,"N",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","vertebra///","Vert ND"
"335",335,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","ischcium","","L","0.3","",NA,1,NA,NA,"N",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","ischcium","whole ischium","ischcium//ischcium/whole ischium","Ischium"
"336",336,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Bird","Other bird","Podiceps","nigricollis","Black-necked grebe","#N/A","tarsometatarsus","","R","0.2","3-Proximal and shaft",NA,1,NA,NA,"",NA,NA,NA,"","240-2","CHECK","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","proximal","","tarsometatarsus//proximal/","Tarsometatarsus"
"337",337,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Bird","Other bird","Podiceps","nigricollis","Black-necked grebe","#N/A","tibiotarsus","","R","0.4","4-Distal and shaft",NA,1,NA,NA,"",NA,NA,NA,"","240-1","CHECK","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","4-Distal and shaft","Shaft is flat, short bridge, slightly displaced, slightly flaring proximally as shaft flattens. Identified as podiceps through similarites to other podiceps, and also that it appears to articulate with the podiceps tarsometatarsus.","tibiotarsus//4-Distal and shaft/Shaft is flat, short bridge, slightly displaced, slightly flaring proximally as shaft flattens. Identified as podiceps through similarites to other podiceps, and also that it appears to articulate with the podiceps tarsometatarsus.","Tibiotarsus"
"338",338,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Bird","General","medium-large","","medium-large bird","#N/A","humerus","","?","0","1-Proximal epiphysis",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","proximal head","fragment too small to identify","humerus//proximal head/fragment too small to identify","Humerus"
"339",339,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","tibiotarsus","","L","0.9","6- whole lenght/size but still broken",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","broken into three peices","tibiotarsus///broken into three peices","Tibiotarsus"
"340",340,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Bird","Galliformes","Odontophoridae","","Quail","#N/A","femur","","L","0.9","6- whole lenght/size but still broken",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","looks very similar to colinus virginianus, probably is this species","femur///looks very similar to colinus virginianus, probably is this species","Femur"
"341",341,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Bird","Rallidae","Rallidae","cf. Fulica americana","cf. Fulica americana","cf. Fulica americana","tarsometatarsus","","R","1","6- whole lenght/size but still broken",NA,1,NA,NA,"",NA,NA,NA,"","243-4","CHECK","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","missing hypotarsal ridge","looks the same as fulica, only a bit smaller. Length:51.7 , prox:8.7, dist:8.22. Distinct from the tibiotarsus identified as gallinule. This specimen is a little wider with the distal foramen slightly elongated. So likely a small fulica rather than gallinule. - ratio of mesurement is a bit different from fulica. Still really thick in comparison. Other rail?","tarsometatarsus//missing hypotarsal ridge/looks the same as fulica, only a bit smaller. Length:51.7 , prox:8.7, dist:8.22. Distinct from the tibiotarsus identified as gallinule. This specimen is a little wider with the distal foramen slightly elongated. So likely a small fulica rather than gallinule. - ratio of mesurement is a bit different from fulica. Still really thick in comparison. Other rail?","Tarsometatarsus"
"342",342,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Bird","Galliformes","Meleagris","gallopavo","Guajolote","#N/A","humerus","","L","0.1","2-Distal epiphysis",NA,1,NA,NA,"",NA,NA,NA,"","245-6","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","2-Distal epiphysis","straight cut or sawn edge, with multiple hortizontal cut marks on the posterior of the bone, very large specimen","humerus//2-Distal epiphysis/straight cut or sawn edge, with multiple hortizontal cut marks on the posterior of the bone, very large specimen","Humerus"
"343",343,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Bird","General","large","","large bird","#N/A","other","Ossified tendon","","0","",NA,1,NA,NA,"check age of this",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","medial portion","size and shape of guajolote","other/Ossified tendon/medial portion/size and shape of guajolote","Other"
"344",344,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Bird","General","large","","large bird","#N/A","Ph1","Posterior","","1","7- whole and unbroken",NA,3,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","three whole phalanges, possibly from same foot/speciment. Similar long thin shape as in anatidae.","Ph1/Posterior//three whole phalanges, possibly from same foot/speciment. Similar long thin shape as in anatidae.","Phalanx1"
"345",345,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Bird","General","","","Bird","#N/A","Ph","Posterior","","0.5","3-Proximal and shaft",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","proximal","probably from same individual as her phalanges, most likely medial. ","Ph/Posterior/proximal/probably from same individual as her phalanges, most likely medial. ","Phalanx ND"
"346",346,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Bird","General","","","Bird","#N/A","rib","","","0.3","3-Proximal and shaft",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","proximal","","rib//proximal/","Ribs"
"347",347,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Bird","General","","","Bird","#N/A","unknown","","","0","8- pieces grouped together ",NA,4,NA,NA,"",NA,NA,NA,"one heat exposed","","","",NA,NA,1,NA,NA,NA,NA,NA,"",NA,"","","shaft","one heat exposed","unknown//shaft/one heat exposed","ND frags"
"348",348,"2016",0.48,"588","18","I20","","GMB","26_VI_14","Bird","General","cf. Meleagris gallopavo","","cf. Guajolote","cf. Meleagris gallopavo","Unknown","?humerus","L","0","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","deltoid crest?","most closely resembles a large deltoid crest of guajolote","Unknown/?humerus/deltoid crest?/most closely resembles a large deltoid crest of guajolote","ND frags"
