ID,YEAR,Volume,Lote,Operacion,Unidad,EL.,Investigator,Fecha,Class,Category,Genus,Species,Name,CF,R_El,R_info,Side,"Completeness (0=frag, 1=complete)",R_portion,Fragmentation,NISP,MNE,Estimate AGE,Fusion/wear,Proximal,Shaft,Distal,Taphonomy,Photographed,Bird to confirm ID,Additional analysis,Quality of heat/fire exposure,# Charred,# Heat exposed,Carnivore,Rodent,Worked,Butchery,Weathering,Other,Calcined,Measurements,Location of measurement,Portion,Comments,R_El/R_info/Portion/Comments
759,2015/6,0.345,494,18,L24,,DHS,13_VI_14,Bird,General,large,,large bird,#N/A,shaft,,,0,,,1,,,,,,,charred,,,,,2,,,,,,,,,,,shaft,two refitting fragments,shaft//shaft/two refitting fragments
760,2015/6,0.345,494,18,L24,,DHS,13_VI_14,Bird,Galliformes,Galliformes,cf. Gallus gallus,chicken?,cf. Gallus gallus,scapula,,R,0.2,3-Proximal and shaft,,1,,,,,,,charred,,,,,1,,,,,,,,,,,proximal,,scapula//proximal/
761,2015/6,0.002,575,18,I23,EL.32,DMC,25_VI_14,Reptile,Testudine,Trachemys,sp.,Slider turtle,#N/A,carapace,Anterior,,0.4,,,9,,,,,,,red pigment on exterior,,,,,,,,,,,,9,,,,Anterior,"anterior half of carapace, 9 refitting ragments","carapace/Anterior/Anterior/anterior half of carapace, 9 refitting ragments"
762,2015/6,0.001,593,18,I21,EL.33,DHS,26_VI_14,Reptile,Testudine,Trachemys,sp.,Slider turtle,#N/A,plastron,Complete,,1,7- whole and unbroken,,11,,,,,,,red pigment on exterior,,,,,,,,,,,,11,,,,,Complete plastron. size and colouration - could be from same animal as slider turtle carapace in 575,plastron/Complete//Complete plastron. size and colouration - could be from same animal as slider turtle carapace in 575
763,2015/6,0.1328,422,18,J21,EL.22,LH,3_VI_14,Mammal,Carnivora,Canis,familiaris ,Tlachichi,#N/A,radius,,R,1,7- whole and unbroken,,1,,,Y,,,,heat exposed,PHOTO,,"86.57 length; prox 14.94x9.37; Distal; 19.16x10.1; Tlachichi, matches size of radius in Valadez et a2011 No evidence for cut marks but darker colour of bone and smooth almost shiney surface indicates cooking through heat exposure. ",,,1,,,,,,,,,,,Tlachichi - short and squat; ,radius///Tlachichi - short and squat; 
764,2015/6,0.1328,422,18,J21,EL.22,LH,3_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,sacrum,,,0,,,1,,,N,,,,Charred,,,,,1,,,,,,,,,,,proximal L,Fragment of proximal sacrum with articulation. ,sacrum//proximal L/Fragment of proximal sacrum with articulation. 
765,2015/6,0.1328,422,18,J21,EL.22,LH,3_VI_14,Mammal,Leporidae,Sylvilagus,floridanus,Eastern cottontail,#N/A,metatarsal,IV,R,1,7- whole and unbroken,,1,,,Y,,,,,,,,,,,,,,,,,,,,,,metatarsal/IV//
766,2015/6,0.1328,422,18,J21,EL.22,LH,3_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Thoracic,,,0.2,,,1,,,,,,,,,,,,,,,,,,,,,,,spinous process,,Thoracic//spinous process/
767,2015/6,0.1328,422,18,J21,EL.22,LH,3_VI_14,Mammal,General,small,,small mammal,#N/A,scapula,,,0.3,3-Proximal and shaft,,1,,,,,,,heat exposed?,,,,,,,,,,,,,,,,vertebral (proximal) border,"looks kind of like tuza, but two strange ridges on the ventral surface. ","scapula//vertebral (proximal) border/looks kind of like tuza, but two strange ridges on the ventral surface. "
768,2015/6,0.1328,422,18,J21,EL.22,LH,3_VI_14,Fish,Marine fish,Marine fish,,Marine fish,#N/A,rib,,,0,8- pieces grouped together ,,2,,,,,,,,,,,,,,,,,,,,,,,articulation,"two individual ribs, thick from a marine fish.","rib//articulation/two individual ribs, thick from a marine fish."
769,2015/6,0.1328,422,18,J21,EL.22,LH,3_VI_14,Fish,Fish,,,ND fish,#N/A,cranial,Frags,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,Probably marine,cranial/Frags//Probably marine
770,2015/6,0.1328,422,18,J21,EL.22,LH,3_VI_14,Mammal,Leporidae,Sylvilagus,sp.,Cottontail,#N/A,Cervical,3,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,Y,Cervical/3//Y
771,2015/6,0.1328,422,18,J21,EL.22,LH,3_VI_14,Mammal,General,small,,small mammal,#N/A,Thoracic,,,0.9,,,1,,,,,,,,,,,,,,,,,,,,,,,,Y,Thoracic///Y
772,2015/6,0.1328,422,18,J21,EL.22,LH,3_VI_14,Mammal,General,small,,small mammal,#N/A,rib,,,1,7- whole and unbroken,,1,,,,,,,,,,,,,,,,,,,,,,,,smaller than leporidae,rib///smaller than leporidae
773,2015/6,0.1328,422,18,J21,EL.22,LH,3_VI_14,Mammal,General,small,,small mammal,#N/A,shaft,,,1,,,1,,,N,,,,,,,,,,,,,,,,,,,,,"very young, could be a puppy","shaft///very young, could be a puppy"
774,2015/6,0.1328,422,18,J21,EL.22,LH,3_VI_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,2,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
775,2015/6,0.1328,422,18,J21,EL.22,LH,3_VI_14,Bird,Galliformes,Odontophoridae,,Quail,#N/A,tibiotarsus,,R,0.4,4-Distal and shaft,,1,,,,,,,,,,,,,,,,,,,,,,,4-Distal and shaft,,tibiotarsus//4-Distal and shaft/
776,2015/6,0.1328,422,18,J21,EL.22,LH,3_VI_14,Bird,Galliformes,Odontophoridae,,Quail,#N/A,sternum,,,0.3,,,1,,,,,,,,,,,,,,,,,,,,,,,coracoid facet and central fragment ,"two sternum fragments overlap, therefore 2 individuals","sternum//coracoid facet and central fragment /two sternum fragments overlap, therefore 2 individuals"
777,2015/6,0.1328,422,18,J21,EL.22,LH,3_VI_14,Bird,Galliformes,Odontophoridae,,Quail,#N/A,sternum,,,0.3,,,1,,,,,,,,,,,,,,,,,,,,,,,keel and central fragment,"two sternum fragments overlap, therefore 2 individuals","sternum//keel and central fragment/two sternum fragments overlap, therefore 2 individuals"
778,2015/6,0.11,475,18,N25,,DHS,12_VI_14,Reptile,Testudine,Kinosternon,sp.,Mud turtle,#N/A,carapace,Costal scute,,1,6- whole lenght/size but still broken,,2,,,see notes,,,,,,,,,,,,,,,,,,,,,"two near complete adjacent scutes of a ""small"" kinosternon smaller than example in lab","carapace/Costal scute//two near complete adjacent scutes of a ""small"" kinosternon smaller than example in lab"
779,2015/6,0.11,475,18,N25,,DHS,12_VI_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,femur,,R,0.2,4-Distal and shaft,,1,,,Y,,,,"heat exposed, a little charred on condyles",,,,,1,1,,,,,,,,,,4-Distal and shaft,"condyles width: 45.87, medial condyle depth 59.8","femur//4-Distal and shaft/condyles width: 45.87, medial condyle depth 59.8"
780,2015/6,0.11,475,18,N25,,DHS,12_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,rib,,,0,5-Shaft only,,1,,,,,,,heat exposed,,,,,,1,,,,,,,,,,Shaft ,,rib//Shaft /
781,2015/6,0.11,475,18,N25,,DHS,12_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,rib,13,L,0.9,3-Proximal and shaft,,1,,,,,,,lightly heat exposed?,,,,,,,,,,,,,,,,,,rib/13//
782,2015/6,0.11,475,18,N25,,DHS,12_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,shaft,,,0.1,,,1,,,Y,,,,,,,,,,,,,,,,,,,,articular fragment and shaft,"possibly radius or metatarsal or carpal proximal ends, sawn longitudinally","shaft//articular fragment and shaft/possibly radius or metatarsal or carpal proximal ends, sawn longitudinally"
783,2015/6,0.11,475,18,N25,,DHS,12_VI_14,Mammal,General,large,,large mammal,#N/A,shaft,,,0,8- pieces grouped together ,,4,,,,,,,,,,,,,,,,,,,,,,,,four non-refitting shaft fragments of longbone. Could be up to 4 elements represented. Certainly at least 2,shaft///four non-refitting shaft fragments of longbone. Could be up to 4 elements represented. Certainly at least 2
784,2015/6,0.11,475,18,N25,,DHS,12_VI_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,6,,,,,,,two heat exposed,,,,,,2,,,,,,,,,,,,unknown///
785,2015/6,0.504,680,18,I23,,DHS,10_VII_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,tibia,,R,0.1,1-Proximal epiphysis,,1,,,N ,,,,,,,,,,,,,,,,,,,,proximal epiphysis,"isolated epiphysis, width 48.3","tibia//proximal epiphysis/isolated epiphysis, width 48.3"
786,2015/6,0.504,680,18,I23,,DHS,10_VII_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,Ph2,,LL/RM,1,7- whole and unbroken,,1,,,Y,,,,,,,,,,,,,,,,,,,,,28.6x17x13.5,Ph2///28.6x17x13.5
787,2015/6,0.504,680,18,I23,,DHS,10_VII_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,Ph3,,LL/RM,1,7- whole and unbroken,,1,,,Y,,,,,,,,,,,,,,,,,,,,,30x17.5x9.9,Ph3///30x17.5x9.9
788,2015/6,0.504,680,18,I23,,DHS,10_VII_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,radius,,L,1,1-Proximal epiphysis,,1,,,Distal No,,,,Boiled,,,Common dog through comparason to sizes in Valadez et al. 2011. Light colour of bone and the smooth shiney surface indicate cooking through heat exposure through water. Distal unfused indicates it is likely between 6-12 months old.,,,,,,,,,1,,,,missing distal epiphysis,"108.7x13.4 (proximal width), 17.2 (unfused distal width)","radius//missing distal epiphysis/108.7x13.4 (proximal width), 17.2 (unfused distal width)"
789,2015/6,0.504,680,18,I23,,DHS,10_VII_14,Mammal,Leporidae,Lepus,sp.,Hare,#N/A,scapula,,R,0.2,1-Proximal epiphysis,,1,,,,,,,,,,,,,,,,,,,,,,,head and neck,,scapula//head and neck/
790,2015/6,0.504,680,18,I23,,DHS,10_VII_14,Mammal,Rodentia,Sciurus,aureogaster,Red-bellied squirrel,#N/A,humerus,,L,1,7- whole and unbroken,,1,,,Y,,,,,,,,,,,,,,,,,,,,,,humerus///
791,2015/6,0.504,680,18,I23,,DHS,10_VII_14,Mammal,Rodentia,Sciurus,aureogaster,Red-bellied squirrel,#N/A,ulna,,L,1,1-Proximal epiphysis,,1,,,N (distal unfused),,,,,,,,,,,,,,,,,,,,,,ulna///
792,2015/6,0.504,680,18,I23,,DHS,10_VII_14,Mammal,Rodentia,Sciurus,aureogaster,Red-bellied squirrel,#N/A,tibia,,L,1,7- whole and unbroken,,1,,,Y,,,,,,,,,,,,,,,,,,,,,,tibia///
793,2015/6,0.504,680,18,I23,,DHS,10_VII_14,Mammal,General,small,,small mammal,#N/A,rib,,,0.8,4-Distal and shaft,,1,,,,,,,,,,,,,,,,,,,,,,,costal,could be lepus,rib//costal/could be lepus
794,2015/6,0.504,680,18,I23,,DHS,10_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,3,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
795,2015/6,0.504,680,18,I23,,DHS,10_VII_14,Bird,General,,,Bird,#N/A,coracoid,,R,0.6,5-Shaft only,,1,,,,,,,,,,,,,,,,,,,,,,,shaft,not gallinule nor anatidae,coracoid//shaft/not gallinule nor anatidae
796,2015/6,0.504,680,18,I23,,DHS,10_VII_14,Bird,Rallidae,Gallinula,galeata,Gallinule,#N/A,tarsometatarsus,,R,1,7- whole and unbroken,,1,,,,,,,,237-9,,,,,,,,,,,,,,,,gallinule based on size. Small gallinule,tarsometatarsus///gallinule based on size. Small gallinule
797,2015/6,0.504,680,18,I23,,DHS,10_VII_14,Bird,Rallidae,Gallinula,galeata,Gallinule,#N/A,coracoid,,L,0.9,4-Distal and shaft,,1,,,,,,,,237-8,,,,,,,,,,,,,,,missing very proximal,gallinule based on size.,coracoid//missing very proximal/gallinule based on size.
798,2015/6,0.504,680,18,I23,,DHS,10_VII_14,Bird,Anseriformes,Anatidae,,Waterfowl,#N/A,scapula,,R,0.9,3-Proximal and shaft,,1,,,,,,,,,,,,,,,,,,,,,,,proximal,,scapula//proximal/
799,2015/6,0.504,680,18,I23,,DHS,10_VII_14,Bird,Anseriformes,Anatidae,,Waterfowl,#N/A,ulna,,L,0.7,3-Proximal and shaft,,1,,,,,,,proximal charred,,,,,2,,,,,,,,,,,proximal,two refittin fragments,ulna//proximal/two refittin fragments
800,2015/6,0.3,646,18,I23,,DHS,3_VII_14,Bird,Bird of prey,Accipiter,cooperii,Cooper?s Hawk,#N/A,humerus,,L,0.5,4-Distal and shaft,,1,,,,,,,,Last year,,,,,,,,,,,,,,,4-Distal and shaft,"Distal width, 13.86","humerus//4-Distal and shaft/Distal width, 13.86"
801,2015/6,0.3,646,18,I23,,DHS,3_VII_14,Bird,Bird of prey,Accipiter,cooperii,Cooper?s Hawk,#N/A,ulna,,L,1,7- whole and unbroken,,1,,,,,,,,Last year,,,,,,,,,,,,,,,,"length 78.97, prox 9.2m distal, 6.5","ulna///length 78.97, prox 9.2m distal, 6.5"
802,2015/6,0.3,646,18,I23,,DHS,3_VII_14,Bird,Bird of prey,Accipiter,cooperii,Cooper?s Hawk,#N/A,radius,,L,1,7- whole and unbroken,,1,,,,,,,,Last year,,,,,,,,,,,,,,,,"length 72.86, prox 4.9, distal 6.03","radius///length 72.86, prox 4.9, distal 6.03"
803,2015/6,0.3,646,18,I23,,DHS,3_VII_14,Bird,Bird of prey,Accipiter,cooperii,Cooper?s Hawk,#N/A,carpometacarpus,,L,1,7- whole and unbroken,,1,,,,,,,,Last year,,,,,,,,,,,,,,,,"length 44.9, proximal 10.8, distal 7.1","carpometacarpus///length 44.9, proximal 10.8, distal 7.1"
804,2015/6,0.3,646,18,I23,,DHS,3_VII_14,Bird,Bird of prey,Accipiter,cooperii,Cooper?s Hawk,#N/A,ph1,II,L,1,7- whole and unbroken,,1,,,,,,,,Last year,,,,,,,,,,,,,,,,Identified based on articulation with carpometacarpus,ph1/II//Identified based on articulation with carpometacarpus
805,2015/6,0.3,646,18,I23,,DHS,3_VII_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,femur,,L,0.3,4-Distal and shaft,,1,,,Y,,,,carnivore chew,,,,,,,1,,,,,,,,,4-Distal and shaft,Distal heavily chewed,femur//4-Distal and shaft/Distal heavily chewed
806,2015/6,0.3,646,18,I23,,DHS,3_VII_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,rib,,,0,5-Shaft only,,1,,,,,,,,,,,,,,,,,,,,,,,shaft,,rib//shaft/
807,2015/6,0.3,646,18,I23,,DHS,3_VII_14,Mammal,Leporidae,Sylvilagus,audobonii,Desert cottontail,#N/A,radius,,L,0.7,?,,1,,,Y,,,,,,,,,,,,,,,,,,,,,,radius///
808,2015/6,0.3,646,18,I23,,DHS,3_VII_14,Mammal,General,large,,large mammal,#N/A,other,Ossified costal cartilage,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,other/Ossified costal cartilage//
809,2015/6,0.3,646,18,I23,,DHS,3_VII_14,Mammal,General,medium-large,,medium-large mammal,#N/A,Vert ND,Epiphysis,,1,,,1,,,N,,,,,,,,,,,,,,,,,,,,,,Vert ND/Epiphysis//
810,2015/6,0.3,646,18,I23,,DHS,3_VII_14,Mammal,Rodentia,Peromyscus,maniculatus,Deer mouse,#N/A,cranial,Multiple,,0.4,,,1,,,,,,,,,,,,,,,,,,,,,,,anterior,"Missing L incisor, LM1, LM3, RM3","cranial/Multiple/anterior/Missing L incisor, LM1, LM3, RM3"
811,2015/6,0.3,646,18,I23,,DHS,3_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,10,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
812,2015/6,0.3,646,18,I23,,DHS,3_VII_14,Bird,General,small-med,,small-med bird,#N/A,Pelvis Acetabulum,,R,0,,,1,,,,,,,,,,,,,,,,,,,,,,,accetabulum,,Pelvis Acetabulum//accetabulum/
813,2015/6,0.3,646,18,I23,,DHS,3_VII_14,Bird,General,,,Bird,#N/A,unknown,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
814,2015/6,0.265,689,18,I22-23,,DHS,11_VII_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Cranium/Tth,Multiple,R,0.5,,,1,,,,,,,possibly heat exposed,,,PM3 (alt x anch x a.p.):5.4 x 4.7 x 10.46; PM4 (alt x anch x a.p.): 10.1 x 9.61 x 15.82; M1(alt x anch x a.p.) 7.76 x 14.04 x 11.13; M2 (alt x anch x a.p.): 4.12 x 9.24 x 7.73. Fall neatly in with common dogs. Little to no visbile wear on teeth,,,,,,,,,,,,,"maxilla and palatine and dentition; about 50% of each; M1,2 and PM4,3",,"Cranium/Tth/Multiple/maxilla and palatine and dentition; about 50% of each; M1,2 and PM4,3/"
815,2015/6,0.265,689,18,I22-23,,DHS,11_VII_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,metatarsal,III,L,1,3-Proximal and shaft,,1,,,N,,,,"charred, patchy",,,49.61xprox (wxh):7.03x10.45; lightly charred and highly heat exposed patchy all over. ,,1,,,,,,,,,,,missing distal epiphysis,,metatarsal/III/missing distal epiphysis/
816,2015/6,0.265,689,18,I22-23,,DHS,11_VII_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,metatarsal,IV,L,1,3-Proximal and shaft,,1,,,N,,,,"charred, patchy",,,51.64xprox(wxh):6.48x9.5; charred except for a small patch on distal shaft,,1,,,,,,,,,,,missing distal epiphysis,,metatarsal/IV/missing distal epiphysis/
817,2015/6,0.265,689,18,I22-23,,DHS,11_VII_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Lumbar,1,,1,,,1,1,,N,,,,heat exposed,,,,,,1,,,,,,,,,,missing epiphyses,,Lumbar/1/missing epiphyses/
818,2015/6,0.265,689,18,I22-23,,DHS,11_VII_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Lumbar,2,,1,,,1,1,,N,,,,heat exposed,,,,,,1,,,,,,,,,,missing epiphyses,,Lumbar/2/missing epiphyses/
819,2015/6,0.265,689,18,I22-23,,DHS,11_VII_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,cranial,Zygomatic,R,1,,,1,,,N,,,,heat exposed,,,,,,1,,,,,,,,,,,,cranial/Zygomatic//
820,2015/6,0.265,689,18,I22-23,,DHS,11_VII_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,rib,,,0.7,3-Proximal and shaft,,1,,,Y,,,,heat exposed?,,,,,,,,,,,,,,,,dorsal,,rib//dorsal/
821,2015/6,0.265,689,18,I22-23,,DHS,11_VII_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,rib,,,0,5-Shaft only,,1,,,,,,,,,,,,,,,,,,,,,,,shaft,not part of other rib in bag. ,rib//shaft/not part of other rib in bag. 
822,2015/6,0.265,689,18,I22-23,,DHS,11_VII_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,humerus,,R,1,7- whole and unbroken,,1,,,N (proximal unfused),,,,"heat exposed, butchery marks",,,,,,1,,,,3,,,,,,,"three refitting pieces of whole humerus, main shaft split in the middle (transverse) and one is proximal epiphysis. Proximal and distal portions are different colours, spiral and step fractures appears to be fresh. Distal end is partially heat exposed, expecially caudal aspect. Articular condyles appear to be free from heat exposure and were likely still articuted during heat exposure. On the caudal aspect of the proximal shaft, a number of almost transverse cuts/scrapes and chops, likely from disarticulating the element with a rough chopping tool. Length 200mm, Proximal:44.65 (w) x 48.6 (d). Distal 37.1x31.1","humerus///three refitting pieces of whole humerus, main shaft split in the middle (transverse) and one is proximal epiphysis. Proximal and distal portions are different colours, spiral and step fractures appears to be fresh. Distal end is partially heat exposed, expecially caudal aspect. Articular condyles appear to be free from heat exposure and were likely still articuted during heat exposure. On the caudal aspect of the proximal shaft, a number of almost transverse cuts/scrapes and chops, likely from disarticulating the element with a rough chopping tool. Length 200mm, Proximal:44.65 (w) x 48.6 (d). Distal 37.1x31.1"
823,2015/6,0.265,689,18,I22-23,,DHS,11_VII_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,tibia,,L,0.1,4-Distal and shaft,,1,,,Y,,,,worked,,,,,,,,,1,,,,,,,lateral condyle and shaft,"highly polished with longitudinal light grooves in shaft. Piece is also sawn longitudially from rest of shaft, fractured distally","tibia//lateral condyle and shaft/highly polished with longitudinal light grooves in shaft. Piece is also sawn longitudially from rest of shaft, fractured distally"
824,2015/6,0.265,689,18,I22-23,,DHS,11_VII_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Thoracic,,,0.8,,,1,,,Y,,,,,,,,,,,,,,,,,,,,missing proximal spine,,Thoracic//missing proximal spine/
825,2015/6,0.265,689,18,I22-23,,DHS,11_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,,,1,,,,,,,charred,,,,,1,,,,,,,,,,,shaft,,unknown//shaft/
826,2015/6,0.265,689,18,I22-23,,DHS,11_VII_14,Unknown,NID,cf. Testudines,,cf. Turtle,cf Testudines,carapace/plastron,Plastron?,,0,,,1,,,,,,,"charred, deteriorated",,,,,1,,,,,,,,,,,,highly charred and deteriorated piece of bone. Seems most likely to be a fragment of plastron. ,carapace/plastron/Plastron?//highly charred and deteriorated piece of bone. Seems most likely to be a fragment of plastron. 
827,2015/6,0.265,689,18,I22-23,,DHS,11_VII_14,Bird,Anseriformes,Anatidae,,Waterfowl,#N/A,tarsometatarsus,,R,0.9,6- whole lenght/size but still broken,,1,,,,,,,heat exposed,,,,,,1,,,,,,,,,,missing medial and lateral condyles,"large anatidae, length 75.7","tarsometatarsus//missing medial and lateral condyles/large anatidae, length 75.7"
828,2015/6,0.265,689,18,I22-23,,DHS,11_VII_14,Bird,General,,,Bird,#N/A,unknown,,,0,,,1,,,,,,,heat exposed,,,,,,1,,,,,,,,,,shaft,,unknown//shaft/
829,2015/6,0.86,662,18,M11,,GMB,8_VII_14,Mammal,Carnivora,Canis,lupus familiaris,Loberro,#N/A,Mand/Tth,,R,0.5,5-Shaft only,,1,,,see notes,,,,impacted teeth,203-5,CHECK DATE OF CONTEXT!,"M1: altura (min):12.59, ancho:9.39, anteroposterior (min-difficult to measure in place) 21.48; PM4 altura (min):8.18, a.p.:11.50, ancho (min)6.28; PM3 altura 6.14, anch (min) 4.79, a.p.m(min):9.58, PM2 altura:5.79, anch:4.78, a.p.:8.53. Altura de la rama al nivel de M1:23.13; Ancho de la rama al nivel de M1:12.58. Surely Loberro",,,,,,,,,1,,,,"M1, PM2-4, socket for PM1","large and thick, could be hybrid of dog and wolf: M1:21.8x9.45mm, height at least13.1. Jaw thickness below M1:12.37, depth25.02mm. Loberro. Last two Molars were likely impacted. Teeth are adult but not well worn. ","Mand/Tth//M1, PM2-4, socket for PM1/large and thick, could be hybrid of dog and wolf: M1:21.8x9.45mm, height at least13.1. Jaw thickness below M1:12.37, depth25.02mm. Loberro. Last two Molars were likely impacted. Teeth are adult but not well worn. "
830,2015/6,0.86,662,18,M11,,GMB,8_VII_14,Mammal,Leporidae,Sylvilagus,cunicularius,Mexican cottontail,#N/A,humerus,,L,1,7- whole and unbroken,,1,,,,,,,,,,,,,,,,,,,,,,,,two refitting fragments,humerus///two refitting fragments
831,2015/6,0.86,662,18,M11,,GMB,8_VII_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,Ph1,,RL/LM,1,7- whole and unbroken,,1,,,Y,,,,"Butchery marks, heat exposed except articular surfaces",,,,,,1,,,,1,,,,,,,"A patch of transverse cut/chop marks on plantar just below proximal condyles. 46.11 length, 19.78x14.27 at proximal","Ph1///A patch of transverse cut/chop marks on plantar just below proximal condyles. 46.11 length, 19.78x14.27 at proximal"
832,2015/6,0.86,662,18,M11,,GMB,8_VII_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,humerus,,R,0.1,1-Proximal epiphysis,,1,,,,,,,,,,,,,,,,,,,,,,,head,small venado,humerus//head/small venado
833,2015/6,0.86,662,18,M11,,GMB,8_VII_14,Mammal,General,small,,small mammal,#N/A,rib,,,0,5-Shaft only,,1,,,,,,,,,,,,,,,,,,,,,,,,,rib///
834,2015/6,0.86,662,18,M11,,GMB,8_VII_14,Mammal,General,medium-large,,medium-large mammal,#N/A,Vert ND,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,transverse proces,,Vert ND//transverse proces/
835,2015/6,0.86,662,18,M11,,GMB,8_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,3,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
836,2015/6,0.86,662,18,M11,,GMB,8_VII_14,Mammal,Human,,,Human,#N/A,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,///
837,2015/6,0.86,662,18,M11,,GMB,8_VII_14,Reptile,Testudine,Trachemys,sp.,Slider turtle,#N/A,carapace,Marginal scute,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,Two refitting and one seperate but from same area of the lower right hinge section. Two refit with the plastron fragment,carapace/Marginal scute//Two refitting and one seperate but from same area of the lower right hinge section. Two refit with the plastron fragment
838,2015/6,0.86,662,18,M11,,GMB,8_VII_14,Reptile,Testudine,Trachemys,sp.,Slider turtle,#N/A,plastron,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,Piece of plastron from lower rght hinge section that joins carapace from this bag. ,plastron///Piece of plastron from lower rght hinge section that joins carapace from this bag. 
839,2015/6,0.86,662,18,M11,,GMB,8_VII_14,Bird,Galliformes,Meleagris,gallopavo,Guajolote,#N/A,humerus,,L,1,7- whole and unbroken,,1,,,,,,,scrape/abrasion,,,,,,,,,1,,,,,,,,"possible scrape marks on lateral aspect on deltoid crest, these are parallel and ]light, and could be caused through trampling or abrasion.","humerus///possible scrape marks on lateral aspect on deltoid crest, these are parallel and ]light, and could be caused through trampling or abrasion."
840,2015/6,1.1,570,18,I20,,GMB,24_VI_14,Mammal,General,small,,small mammal,#N/A,rib,,,1,7- whole and unbroken,,1,,,Y,,,,,,,,,,,,,,,,,,,,,"first rib, not leporidae but similar in size","rib///first rib, not leporidae but similar in size"
841,2015/6,1.1,570,18,I20,,GMB,24_VI_14,Mammal,General,small,,small mammal,#N/A,rib,,,0,5-Shaft only,,2,,,,,,,,,,,,,,,,,,,,,,,shaft,"two fragments, two ribs","rib//shaft/two fragments, two ribs"
842,2015/6,1.1,570,18,I20,,GMB,24_VI_14,Mammal,Leporidae,Leporidae,,Rabbit/hare,#N/A,rib,,R,1,7- whole and unbroken,,1,,,,,,,,,,,,,,,,,,,,,,,,two refitting fragments,rib///two refitting fragments
843,2015/6,1.1,570,18,I20,,GMB,24_VI_14,Mammal,Leporidae,Sylvilagus,audobonii,Desert cottontail,#N/A,humerus,,L,1,4-Distal and shaft,,1,,,N (proximal unfused),,,,,,,,,,,,,,,,,,,,missing proxima epiphysis,,humerus//missing proxima epiphysis/
844,2015/6,1.1,570,18,I20,,GMB,24_VI_14,Mammal,Rodentia,Thomomys,umbrinus,Southern pocket gopher,#N/A,Tth Low,I,R,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,Tth Low/I//
845,2015/6,1.1,570,18,I20,,GMB,24_VI_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,5,,,,,,,two calcined,,,,,,,,,,,,,2,,,,,unknown///
